Genome,trimmed_erpe_2018_pw_0hr_WHONDRS-PP48-000085_95ID.sorted,trimmed_erpe_2018_pw_3hr_WHONDRS-PP48-000086_95ID.sorted,trimmed_erpe_2018_pw_6hr_WHONDRS-PP48-000087_95ID.sorted,trimmed_erpe_2018_pw_9hr_WHONDRS-PP48-000088_95ID.sorted,trimmed_erpe_2018_pw_12hr_WHONDRS-PP48-000089_95ID.sorted,trimmed_erpe_2018_pw_15hr_WHONDRS-PP48-000090_95ID.sorted,trimmed_erpe_2018_pw_18hr_WHONDRS-PP48-000091_95ID.sorted,trimmed_erpe_2018_pw_21hr_WHONDRS-PP48-000092_95ID.sorted,trimmed_erpe_2018_pw_24hr_WHONDRS-PP48-000093_95ID.sorted,trimmed_erpe_2018_pw_27hr_WHONDRS-PP48-000094_95ID.sorted,trimmed_erpe_2018_pw_30hr_WHONDRS-PP48-000095_95ID.sorted,trimmed_erpe_2018_pw_33hr_WHONDRS-PP48-000096_95ID.sorted,trimmed_erpe_2018_pw_36hr_WHONDRS-PP48-000097_95ID.sorted,trimmed_erpe_2018_pw_39hr_WHONDRS-PP48-000098_95ID.sorted,trimmed_erpe_2018_pw_42hr_WHONDRS-PP48-000099_95ID.sorted,trimmed_erpe_2018_pw_45hr_WHONDRS-PP48-000100_95ID.sorted,trimmed_erpe_2018_pw_48hr_WHONDRS-PP48-000101_95ID.sorted,trimmed_erpe_2018_sw_0hr_WHONDRS-SW48-000085_95ID.sorted,trimmed_erpe_2018_sw_3hr_WHONDRS-SW48-000086_95ID.sorted,trimmed_erpe_2018_sw_6hr_WHONDRS-SW48-000087_95ID.sorted,trimmed_erpe_2018_sw_9hr_WHONDRS-SW48-000088_95ID.sorted,trimmed_erpe_2018_sw_12hr_WHONDRS-SW48-000089_95ID.sorted,trimmed_erpe_2018_sw_15hr_WHONDRS-SW48-000090_95ID.sorted,trimmed_erpe_2018_sw_18hr_WHONDRS-SW48-000091_95ID.sorted,trimmed_erpe_2018_sw_21hr_WHONDRS-SW48-000092_95ID.sorted,trimmed_erpe_2018_sw_24hr_WHONDRS-SW48-000093_95ID.sorted,trimmed_erpe_2018_sw_27hr_WHONDRS-SW48-000094_95ID.sorted,trimmed_erpe_2018_sw_30hr_WHONDRS-SW48-000095_95ID.sorted,trimmed_erpe_2018_sw_33hr_WHONDRS-SW48-000096_95ID.sorted,trimmed_erpe_2018_sw_39hr_WHONDRS-SW48-000098_95ID.sorted,trimmed_erpe_2018_sw_42hr_WHONDRS-SW48-000099_95ID.sorted,trimmed_erpe_2018_sw_45hr_WHONDRS-SW48-000100_95ID.sorted
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_223_length_32868_cov_3.832015__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1342,3380,1417,1718,1820,4056,6420,3168,2166,3780,1986,2059,3802,7907
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_244_length_31194_cov_1.969035__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,814,1675,844,974,964,1558,2278,1146,885,1696,1183,701,2332,2459
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_267_length_30088_cov_2.500517__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,612,0,1264,2188,1106,652,1270,787,803,1279,2806
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_294_length_27982_cov_1.851122__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,986,0,562,0,1097,2146,650,0,789,0,0,2224,1311
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_323_length_26767_cov_2.588739__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,925,569,0,0,747,1676,0,0,688,0,0,2724,764
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_309_length_27316_cov_1.888962__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,549,0,647,1267,2614,762,688,1523,616,811,1927,1521
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_356_length_25416_cov_4.294120__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,1311,2717,1443,1553,1618,2580,4208,2086,1727,2739,1750,1188,3947,7100
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_361_length_25246_cov_2.873960__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,0,1362,697,956,854,1552,1309,793,1378,1959,1089,546,1406,2673
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_388_length_24431_cov_2.184908__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0,1493,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_464_length_21946_cov_3.288922__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,709,1442,652,943,971,2231,3335,1787,1115,1751,989,1075,2075,3858
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_475_length_21678_cov_2.999397__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,1431,2761,1095,1805,1509,2197,4137,2146,1982,2587,1334,962,2780,4047
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_493_length_21234_cov_1.831999__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,740,496,486,574,1138,2238,675,570,1281,575,667,1661,1270
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_524_length_20654_cov_1.980854__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,1079,463
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_538_length_20401_cov_1.744402__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,575,992,441,571,516,950,1591,773,802,820,653,494,1541,845
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_540_length_20346_cov_2.144765__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,566,2063,1233,1096,894,1161,2093,944,1356,1969,1021,731,1933,1097
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_558_length_19923_cov_2.574611__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,423,1032,503,621,629,1224,2227,1262,704,1389,895,796,1317,2815
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_604_length_19103_cov_1.947249__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,724,523,432,548,1021,1779,556,586,1261,615,594,1573,1268
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_618_length_18917_cov_2.891485__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,655,2220,1213,1822,1650,2421,2908,1111,1555,2536,1552,1150,2460,1206
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_658_length_18283_cov_1.584435__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,388,0,854,1151,816,514,908,605,642,1323,2636
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_666_length_18158_cov_2.903888__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,401,1222,651,787,634,1521,1953,755,788,1345,599,656,1485,2709
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_683_length_17857_cov_1.897124__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,593,358,0,374,507,1081,0,367,582,0,381,1041,383
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_712_length_17311_cov_2.015363__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,1387,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_722_length_17141_cov_3.270366__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,363,677,545,346,409,680,1357,0,411,608,406,440,2483,710
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_723_length_17125_cov_2.053006__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,806,386,378,500,688,1462,0,498,781,369,493,1555,443
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_726_length_17118_cov_4.848449__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,964,498,639,632,1534,3420,1176,996,1160,557,793,1603,1661
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_730_length_17100_cov_3.339952__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,401,1274,736,1017,918,1558,1298,825,1218,1734,1081,613,1505,2703
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_732_length_17080_cov_1.648617__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,544,1028
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_764_length_16603_cov_1.219653__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,406,759,0,0,330,0,0,883,532
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_823_length_16029_cov_2.188718__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,374,596,0,0,0,475,1044,500,388,785,384,359,914,1572
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_828_length_15948_cov_1.905442__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,725,0,339,370,545,1028,451,420,634,445,0,850,1337
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_915_length_14903_cov_2.156199__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,517,316,334,324,452,819,380,0,447,359,0,828,848
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_955_length_14549_cov_2.005547__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,472,732,0,0,516,0,300,675,477
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_981_length_14350_cov_1.753638__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,495,925,0,0,537,0,303,675,575
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_999_length_14201_cov_1.333025__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,792,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1031_length_13801_cov_1.392935__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,525,0,0,318,474,1051,389,320,479,303,0,876,1289
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1128_length_13000_cov_2.532199__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,534,0,0,288,601,781,326,362,646,403,398,815,1738
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1155_length_12825_cov_2.015751__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,403,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1187_length_12640_cov_1.916327__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,297,592,0,0,0,0,0,615,408
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1241_length_12325_cov_1.804886__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,316,636,285,413,407,599,960,519,349,592,462,285,948,924
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1272_length_12202_cov_13.404803__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,575,1771,969,1194,1113,2789,6099,2163,1699,2163,907,1481,3288,2831
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1288_length_12040_cov_3.768404__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,602,1511,780,734,912,1281,2060,1091,852,1251,672,540,1902,2098
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1324_length_11816_cov_1.751732__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,329,447,255,427,373,482,739,599,385,450,0,0,483,391
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1420_length_11273_cov_1.473802__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,350,978,420,435,582,761,878,540,690,996,678,319,714,770
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1497_length_10944_cov_4.748544__full-cat_1,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,615,1251,671,628,744,1630,2887,1307,943,1150,752,763,1738,1952
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1523_length_10803_cov_2.229580__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,414,249,273,268,497,923,286,295,589,294,287,1026,683
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1535_length_10754_cov_2.470500__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,332,0,222,0,361,769,318,241,274,0,0,826,516
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1561_length_10658_cov_1.301111__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,352,0,0,0,267,761,246,264,302,0,0,594,681
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1595_length_10538_cov_2.480165__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,364,225,248,0,0,1178,942
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1639_length_10270_cov_1.771369__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,310,0,0,0,308,780,270,0,249,234,0,806,460
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1663_length_10197_cov_1.585998__full-cat_2,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,329,669,360,449,423,755,1486,675,438,688,404,361,670,749
erpe_2018_sw_42hr_WHONDRS-SW48-000099_A_NODE_1697_length_10044_cov_1.718161__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,204,539,215,293,248,449,901,396,367,503,284,0,752,870
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_3183__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,1705,980,1024,1268,3039,6578,2256,1761,2274,1061,1718,4139,3358
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_5524__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,714,309,323,287,510,1578,362,343,509,310,325,1225,615
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_22588__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,2696,1234,1721,1873,3354,4701,2892,1890,3099,1618,1982,3388,6868
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_38379__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,304,489,219,221,311,0,0,443,874
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_60751__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,299,258,742,1090,438,457,474,262,388,523,1332
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_81669__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,920,655,578,0,1047,2193,595,0,809,0,0,2306,1349
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_84844__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,1847,0,0,3955,4396
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_87513__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,372,744,0,0,0,0,0,763,391
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_115840__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,1197,862,0,0,1375,2638,831,0,1116,0,0,2763,1777
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_146812__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,904,0,0,392,0,0,1485,682
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_150293__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,669,1191,407,515,503,0,415,657,1428
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_175958__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,333,234,229,234,304,721,224,226,294,0,0,698,431
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_208311__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,234,524,231,228,321,538,689,489,320,580,512,226,661,1025
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_213544__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,688,0,0,0,775,880,726,0,725,566,0,877,1242
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_216996__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,351,355,384,841,1453,426,489,950,473,442,1105,884
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_218875__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,356,478,235,259,328,220,217,535,943
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_228725__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,343,0,0,364,418,1147,378,511,542,335,0,1558,476
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_241655__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,686,1578,597,921,1098,2229,3744,1826,1220,1539,726,1225,1660,2485
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_244986__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,634,467,0,0,0,1002,0,0,477,0,0,2119,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_265921__full-cat_1,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,3063,2568,6325,2455,3064,3767,6308,8415,5298,3021,5559,5900,2762,7185,14048
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_267233__full-cat_1,0,0,0,244,330,0,784,371,0,0,0,0,227,477,0,337,0,367,282,792,300,284,253,544,910,469,280,603,316,355,1089,2083
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_271055__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,568,0,253,0,369,804,414,282,478,418,0,679,952
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_286283__full-cat_1,0,0,0,0,0,0,467,319,0,0,261,0,0,478,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,964
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_299245__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,626,362
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_309145__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,1139,534
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_348378__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,527,921,0,316,542,0,338,695,563
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_372171__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,462,336,0,282,487,915,0,337,574,0,371,1135,361
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_372325__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,268,808,481,479,477,1150,2793,808,700,1758,712,976,2185,1736
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_374183__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,295,0,0,0,304,678,239,0,255,0,0,737,488
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_375837__full-cat_2,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,224,0,387,0,0,0,332,586,214,212,378,0,0,557,727
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_389656__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,280,277,0,0,0,518,0,0,0,0,0,1018,269
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_396092__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,365,864,351,375,462,875,1040,630,434,861,590,439,1189,2261
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_396785__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,563,797,490,332,627,306,486,922,1830
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_412550__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,569,0,0,0,0,0,1427,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_412923__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,438,0,0,0,274,666,0,0,263,0,0,1195,400
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_428754__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,689,0,0,0,0,0,594,374
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_430670__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,561,392,0,295,472,960,0,323,512,287,425,1095,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_434117__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,670,229,0,274,0,0,604,718
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_438448__full-cat_1,0,0,0,0,0,0,0,672,0,0,0,0,0,482,0,0,0,702,460,1200,519,652,728,1139,1660,837,700,1141,662,499,1488,2060
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_442924__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,1318,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_454051__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,420,0,0,269,505,571,328,284,378,0,0,537,755
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_525025__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,1050,690,0,649,964,2103,0,639,1145,0,835,2227,631
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_538380__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,703,278,307,600,628,1009,370,502,910,394,557,802,437
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_562483__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,592,0,0,0,611,1396,489,408,519,0,0,1471,956
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_556221__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,1167,832,731,717,1315,2690,941,767,1212,726,811,3703,2095
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_565526__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,306,523,0,0,0,0,0,941,254
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_578208__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,439,0,236,0,511,1076,451,297,544,255,377,623,1409
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_611826__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,330,433,1101,1850
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_612380__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,542,459,0,0,463,1212,0,0,423,0,0,1366,382
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_624750__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,759,509,0,0,751,1665,0,0,643,0,0,1973,1047
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_624982__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_632416__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0,463,0,0,953,0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_645855__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,922,749,0,0,0,1559,0,0,771,0,0,3079,1024
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_661421__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,882,493,509,621,460,553,789,1965
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_669984__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,1563,0,0,1100,0,0,1322,985
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_676828__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,513,635,0,0,393,0,0,568,935
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_686083__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,273,586,266,0,278,530,859,382,0,542,318,0,703,1415
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_694910__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0
